step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,note
1254,1776111981.3492239,0.1144,3553,31050,2.944719,-7.295,-3.185,1.067,0,-1,603,0,0,perturb
1255,1776111983.36832,0.1144,3553,31050,2.944719,-6.963,-3.224,1.043,0,-1,603,0,0,perturb
1256,1776111985.3798375,0.1144,3553,31050,2.728058,-7.291,-2.939,1.127,0,-1,604,0,0,perturb
1257,1776111987.3912377,0.1144,3553,31050,2.766313,-7.339,-3.4,1.103,0,-1,604,0,0,perturb
1258,1776111989.4054723,0.1144,3553,31050,2.766313,-7.045,-3.209,1.054,0,-1,604,0,0,perturb
1259,1776111991.4197268,0.1144,3553,31050,3.011705,-7.532,-3.196,1.13,0,-1,605,0,0,perturb
1260,1776111993.4367235,0.1144,3553,31050,2.849474,-7.301,-3.509,1.093,0,-1,606,0,0,perturb
1261,1776111995.4538517,0.1144,3553,31050,2.849474,-7.241,-3.048,1.151,0,-1,606,0,0,perturb
1262,1776111997.4696174,0.1144,3553,31050,3.127738,-7.661,-3.289,1.18,0,-1,607,0,0,perturb
1263,1776111999.4862142,0.1144,3553,31050,3.127738,-7.241,-3.369,1.199,0,-1,607,0,0,perturb
1264,1776112001.501947,0.1145,3556,31050,3.035136,-7.467,-3.033,1.222,0,-1,608,0,3,perturb
1265,1776112003.5244212,0.1145,3556,31050,3.035136,-7.495,-3.498,1.198,0,-1,608,0,0,perturb
1266,1776112005.5410478,0.1145,3556,31050,3.026126,-7.129,-3.256,1.235,0,-1,609,0,0,perturb
1267,1776112007.5624268,0.1145,3556,31050,3.026126,-7.547,-3.171,1.199,0,-1,609,0,0,perturb
1268,1776112009.574905,0.1145,3556,31050,2.957861,-7.287,-3.477,1.195,0,-1,610,0,0,perturb
1269,1776112011.5971825,0.1145,3556,31050,2.957861,-7.224,-3.032,1.177,0,-1,610,0,0,perturb
1270,1776112013.6100128,0.1145,3556,31050,3.065296,-7.631,-3.366,1.205,0,-1,611,0,0,perturb
1271,1776112015.6304383,0.1145,3556,31050,3.065296,-7.226,-3.429,1.151,0,-1,611,0,0,perturb
1272,1776112017.6499622,0.1145,3556,31050,3.247493,-7.47,-3.128,1.164,0,-1,612,0,0,perturb
1273,1776112019.667039,0.1145,3556,31050,3.247493,-7.498,-3.516,1.135,0,-1,612,0,0,perturb
1274,1776112021.683216,0.1145,3556,31050,3.247493,-7.205,-3.34,1.164,0,-1,612,0,0,perturb
1275,1776112023.7039726,0.1145,3556,31050,3.250236,-7.608,-3.319,1.161,0,-1,612,0,0,perturb
1276,1776112025.7244368,0.1145,3556,31050,3.250236,-7.322,-3.614,1.139,0,-1,612,0,0,perturb
1277,1776112027.746322,0.1146,3557,31050,2.953418,-7.241,-3.231,1.145,0,-1,613,0,1,perturb
1278,1776112029.762977,0.1146,3557,31050,2.953418,-7.556,-3.414,1.122,0,-1,613,0,0,perturb
1279,1776112031.781564,0.1146,3557,31050,2.969133,-7.138,-3.485,1.152,0,-1,614,0,0,perturb
1280,1776112033.7939134,0.1146,3557,31050,2.969133,-7.402,-3.178,1.131,0,-1,614,0,0,perturb
1281,1776112035.81217,0.1146,3557,31050,2.969133,-7.411,-3.57,1.184,0,-1,614,0,0,perturb
1282,1776112037.822529,0.1146,3557,31050,2.995189,-7.068,-3.265,1.162,0,-1,615,0,0,perturb
1283,1776112039.8312733,0.1146,3557,31050,2.995189,-7.445,-3.191,1.218,0,-1,615,0,0,perturb
1284,1776112041.8448372,0.1146,3557,31050,3.015074,-7.203,-3.599,1.216,0,-1,616,0,0,perturb
1285,1776112043.8637447,0.1146,3557,31050,3.015074,-7.143,-3.1,1.2,0,-1,616,0,0,perturb
1286,1776112045.8798456,0.1146,3557,31050,3.071165,-7.434,-3.379,1.25,0,-1,617,0,0,perturb
1287,1776112047.8984718,0.1146,3557,31050,3.071165,-6.989,-3.463,1.227,0,-1,617,0,0,perturb
1288,1776112049.9097066,0.1146,3557,31050,3.074491,-7.319,-3.137,1.272,0,-1,617,0,0,perturb
1289,1776112051.9215891,0.1146,3557,31050,3.074491,-7.333,-3.543,1.234,0,-1,617,0,0,perturb
1290,1776112053.9306655,0.1146,3557,31050,3.074491,-6.952,-3.302,1.181,0,-1,617,0,0,perturb
1291,1776112055.9427288,0.1146,3557,31050,3.077699,-7.409,-3.267,1.249,0,-1,617,0,0,perturb
1292,1776112057.9553258,0.1146,3557,31050,3.077699,-7.145,-3.588,1.209,0,-1,617,0,0,perturb
1293,1776112059.971967,0.1146,3557,31050,3.077699,-7.168,-3.228,1.213,0,-1,617,0,0,perturb
1294,1776112061.989684,0.1146,3557,31050,3.081902,-7.506,-3.533,1.281,0,-1,617,0,0,perturb
1295,1776112064.01211,0.1146,3557,31050,2.935917,-7.058,-3.62,1.214,0,-1,617,0,0,perturb
1296,1776112066.0261886,0.1145,3555,31050,2.935917,-7.298,-3.31,1.26,0,-1,618,0,0,perturb
1297,1776112068.0405703,0.1145,3555,31050,2.935917,-7.245,-3.764,1.25,0,-1,618,0,0,perturb
1298,1776112070.052693,0.1145,3555,31050,2.927867,-6.947,-3.45,1.306,0,-1,619,0,0,perturb
1299,1776112072.0681248,0.1145,3555,31050,3.129503,-7.399,-3.471,1.279,0,-1,619,0,0,perturb
1300,1776112074.0876238,0.1145,3555,31050,3.129503,-7.185,-3.771,1.311,0,-1,619,0,0,perturb
1301,1776112076.1059828,0.1145,3555,31050,2.903573,-7.134,-3.341,1.31,0,-1,619,0,0,perturb
1302,1776112078.1221936,0.1145,3555,31050,2.903573,-7.473,-3.689,1.346,0,-1,619,0,0,perturb
1303,1776112080.1359293,0.1145,3554,31050,2.931874,-7.041,-3.702,1.358,0,-1,620,0,0,perturb
1304,1776112082.1508174,0.1145,3554,31050,2.931874,-7.312,-3.431,1.356,0,-1,620,0,0,perturb
1305,1776112084.1651993,0.1145,3554,31050,3.018545,-7.336,-3.889,1.386,0,-1,620,0,0,perturb
1306,1776112086.1889613,0.1145,3554,31050,3.142079,-7.067,-3.707,1.378,0,-1,620,0,0,perturb
1307,1776112088.2004166,0.1145,3554,31050,3.150435,-7.393,-3.67,1.373,0,-1,620,0,0,perturb
1308,1776112090.212579,0.1145,3554,31050,3.150435,-7.18,-3.924,1.37,0,-1,620,0,0,perturb
1309,1776112092.2294598,0.1145,3555,31050,2.919243,-7.104,-3.39,1.438,0,-1,620,0,1,perturb
1310,1776112096.251129,0.1145,3555,31050,2.964887,-7.532,-3.678,1.427,0,-1,621,0,0,perturb
1311,1776112100.2694752,0.1145,3555,31050,3.156513,-7.062,-3.751,1.356,0,-1,621,0,0,perturb
1312,1776112102.2792346,0.1145,3554,31050,3.156513,-7.308,-3.54,1.377,0,-1,622,0,0,perturb
1313,1776112104.2957675,0.1145,3554,31050,3.076747,-7.385,-3.922,1.309,0,-1,622,0,0,perturb
1314,1776112106.3115053,0.1145,3555,31050,3.076747,-7.03,-3.549,1.342,0,-1,622,0,1,perturb
1315,1776112108.3221798,0.1145,3555,31050,3.076747,-7.466,-3.495,1.326,0,-1,622,0,0,perturb
1316,1776112110.3340786,0.1145,3555,31050,3.178485,-7.192,-3.792,1.347,0,-1,622,0,0,perturb
1317,1776112112.3521001,0.1145,3555,31050,3.173399,-7.179,-3.309,1.322,0,-1,622,0,0,perturb
1318,1776112114.3639014,0.1144,3551,31050,3.173399,-7.618,-3.613,1.274,0,-1,622,0,0,perturb
1319,1776112116.3766952,0.1144,3551,31050,3.173399,-7.198,-3.653,1.288,0,-1,622,0,0,perturb
1320,1776112118.3908699,0.1143,3550,31050,3.045032,-7.496,-3.28,1.286,0,-1,623,0,0,perturb
1321,1776112120.4061291,0.1143,3550,31050,3.045032,-7.592,-3.679,1.268,0,-1,623,0,0,perturb
1322,1776112122.4224024,0.1143,3550,31050,3.182549,-7.3,-3.395,1.207,0,-1,624,0,0,perturb
1323,1776112124.4336631,0.1143,3550,31050,3.182549,-7.727,-3.381,1.188,0,-1,624,0,0,perturb
1324,1776112126.4452024,0.1143,3550,31050,3.090845,-7.457,-3.724,1.143,0,-1,625,0,0,perturb
1325,1776112128.4656441,0.1143,3550,31050,3.090845,-7.393,-3.305,1.135,0,-1,625,0,0,perturb
1326,1776112130.4834254,0.1143,3550,31050,3.265036,-7.768,-3.577,1.158,0,-1,625,0,0,perturb
1327,1776112132.4974413,0.1143,3550,31050,3.268437,-7.317,-3.612,1.105,0,-1,625,0,0,perturb
1328,1776112134.5141683,0.1143,3550,31050,3.268437,-7.642,-3.358,1.082,0,-1,625,0,0,perturb
1329,1776112136.529973,0.1143,3550,31050,3.184922,-7.708,-3.791,1.076,0,-1,626,0,0,perturb
1330,1776112138.5401874,0.1143,3550,31050,3.184922,-7.314,-3.474,1.054,0,-1,626,0,0,perturb
1331,1776112140.554617,0.1143,3550,31050,3.443872,-7.779,-3.461,1.028,0,-1,626,0,0,perturb
1332,1776112142.5728576,0.1143,3550,31050,3.443872,-7.511,-3.75,0.996,0,-1,626,0,0,perturb
1333,1776112145.1839566,0.1143,3550,31050,3.202959,-7.469,-3.375,1.037,0,-1,627,0,0,perturb
1334,1776112147.196082,0.1143,3550,31050,3.202959,-7.761,-3.661,1.036,0,-1,627,0,0,perturb
1335,1776112149.2170017,0.1143,3550,31050,3.245129,-7.345,-3.671,1.034,0,-1,628,0,0,perturb
1336,1776112151.2285955,0.1143,3550,31050,3.245129,-7.604,-3.384,1.028,0,-1,628,0,0,perturb
1337,1776112153.2503905,0.1143,3550,31050,3.454658,-7.769,-3.825,1.106,0,-1,629,0,0,perturb
1338,1776112155.2652512,0.1143,3550,31050,3.289335,-7.473,-3.554,1.054,0,-1,629,0,0,perturb
1339,1776112157.283392,0.1144,3553,31050,3.289335,-7.858,-3.513,1.027,0,-1,630,0,3,perturb
1340,1776112159.2973576,0.1144,3553,31050,3.289335,-7.67,-3.906,1.021,0,-1,630,0,0,perturb
1341,1776112161.314961,0.1144,3553,31050,3.184616,-7.623,-3.449,1.024,0,-1,631,0,0,perturb
1342,1776112163.3259046,0.1144,3553,31050,3.409576,-8.013,-3.698,1.077,0,-1,632,0,0,perturb
1343,1776112165.3438041,0.1144,3553,31050,3.409576,-7.625,-3.764,1.075,0,-1,632,0,0,perturb
1344,1776112167.3582828,0.1144,3553,31050,3.50509,-7.886,-3.519,1.088,0,-1,633,0,0,perturb
1345,1776112169.3777835,0.1144,3553,31050,3.50509,-7.952,-3.934,1.052,0,-1,633,0,0,perturb
1346,1776112171.3879266,0.1144,3553,31050,3.447203,-7.658,-3.584,1.059,0,-1,634,0,0,perturb
1347,1776112173.4028723,0.1144,3553,31050,3.447203,-7.913,-3.615,1.111,0,-1,634,0,0,perturb
1348,1776112175.420466,0.1144,3553,31050,3.537552,-7.649,-3.944,1.142,0,-1,634,0,0,perturb
1349,1776112177.4343,0.1144,3553,31050,3.537552,-7.609,-3.509,1.128,0,-1,634,0,0,perturb
1350,1776112179.4455633,0.1145,3554,31050,3.545102,-7.965,-3.811,1.182,0,-1,635,0,1,perturb
1351,1776112181.4607666,0.1145,3554,31050,3.545102,-7.516,-3.857,1.198,0,-1,635,0,0,perturb
1352,1776112183.4765224,0.1145,3554,31050,3.574675,-7.767,-3.567,1.187,0,-1,636,0,0,perturb
1353,1776112185.4896362,0.1145,3554,31050,3.574675,-7.778,-4.037,1.213,0,-1,636,0,0,perturb
1354,1776112187.5044644,0.1145,3554,31050,3.366729,-7.501,-3.794,1.272,0,-1,636,0,0,perturb
1355,1776112189.5162554,0.1145,3554,31050,3.366729,-7.92,-3.743,1.238,0,-1,636,0,0,perturb
1356,1776112191.5296884,0.1145,3554,31050,3.405612,-7.709,-4.047,1.25,0,-1,637,0,0,perturb
1357,1776112193.5454035,0.1145,3554,31050,3.612094,-7.652,-3.659,1.228,0,-1,637,0,0,perturb
1358,1776112195.5582337,0.1144,3553,31050,3.612094,-8.01,-3.9,1.24,0,-1,637,0,0,perturb
1359,1776112197.5724235,0.1144,3553,31050,3.612094,-7.673,-3.937,1.242,0,-1,637,0,0,perturb
1360,1776112199.5908675,0.1144,3553,31050,3.612094,-7.843,-3.72,1.195,0,-1,637,0,0,perturb
1361,1776112201.6022863,0.1144,3553,31050,3.745508,-7.905,-4.108,1.204,0,-1,638,0,0,perturb
1362,1776112203.6139631,0.1144,3553,31050,3.745508,-7.576,-3.936,1.187,0,-1,638,0,0,perturb
1363,1776112205.6272485,0.1144,3553,31050,3.552177,-7.905,-3.926,1.236,0,-1,638,0,0,perturb
1364,1776112207.6394315,0.1145,3555,31050,3.552177,-7.662,-4.227,1.182,0,-1,639,0,2,perturb
1365,1776112209.6626408,0.1145,3555,31050,3.552177,-7.588,-3.784,1.193,0,-1,639,0,0,perturb
1366,1776112211.676815,0.1145,3555,31050,3.592101,-7.969,-4.054,1.189,0,-1,639,0,0,perturb
1367,1776112213.6888475,0.1145,3555,31050,3.592101,-7.425,-4.064,1.224,0,-1,639,0,0,perturb
1368,1776112215.7027721,0.1145,3555,31050,3.550818,-7.686,-3.789,1.263,0,-1,639,0,0,perturb
1369,1776112217.7148857,0.1145,3555,31050,3.550818,-7.693,-4.193,1.306,0,-1,640,0,0,perturb
1370,1776112219.7276843,0.1145,3555,31050,3.550818,-7.297,-3.969,1.293,0,-1,640,0,0,perturb
1371,1776112221.7428637,0.1145,3555,31050,3.409991,-7.775,-3.893,1.293,0,-1,641,0,0,perturb
1372,1776112223.7559597,0.1145,3555,31050,3.409991,-7.498,-4.22,1.373,0,-1,641,0,0,perturb
1373,1776112225.7767248,0.1145,3555,31050,3.231523,-7.49,-3.679,1.37,0,-1,642,0,0,perturb
1374,1776112227.788893,0.1145,3555,31050,3.231523,-7.863,-3.908,1.332,0,-1,642,0,0,perturb
1375,1776112229.8055372,0.1145,3555,31050,3.231523,-7.449,-3.864,1.348,0,-1,642,0,0,perturb
1376,1776112231.820656,0.1145,3555,31050,3.248497,-7.623,-3.551,1.411,0,-1,643,0,0,perturb
1377,1776112234.833715,0.1145,3555,31050,3.248497,-7.721,-3.98,1.383,0,-1,643,0,0,perturb
1378,1776112236.851791,0.1145,3555,31050,3.264474,-7.369,-3.733,1.367,0,-1,644,0,0,perturb
1379,1776112238.8637292,0.1145,3555,31050,3.264474,-7.893,-3.682,1.338,0,-1,644,0,0,perturb
1380,1776112240.8792684,0.1145,3555,31050,3.403235,-7.52,-3.944,1.396,0,-1,645,0,0,perturb
1381,1776112242.8937209,0.1145,3555,31050,3.403235,-7.546,-3.447,1.361,0,-1,645,0,0,perturb
1382,1776112244.9115763,0.1145,3555,31050,3.403235,-7.898,-3.726,1.339,0,-1,645,0,0,perturb
1383,1776112246.9304159,0.1145,3555,31050,3.391203,-7.471,-3.743,1.356,0,-1,646,0,0,perturb
1384,1776112248.9432602,0.1145,3555,31050,3.391203,-7.72,-3.453,1.353,0,-1,646,0,0,perturb
1385,1776112250.9554465,0.1145,3555,31050,3.391203,-7.748,-3.919,1.309,0,-1,646,0,0,perturb
1386,1776112252.97206,0.1145,3555,31050,3.289481,-7.402,-3.655,1.34,0,-1,647,0,0,perturb
1387,1776112254.984922,0.1145,3555,31050,3.289481,-7.821,-3.684,1.375,0,-1,647,0,0,perturb
1388,1776112257.000971,0.1145,3555,31050,3.467223,-7.54,-3.948,1.35,0,-1,648,0,0,perturb
1389,1776112259.0210698,0.1145,3555,31050,3.467223,-7.489,-3.473,1.415,0,-1,648,0,0,perturb
1390,1776112261.8349178,0.1145,3555,31050,3.457421,-7.871,-3.707,1.401,0,-1,649,0,0,perturb
1391,1776112264.2497175,0.1145,3555,31050,3.457421,-7.473,-3.678,1.372,0,-1,649,0,0,perturb
1392,1776112266.2620695,0.1145,3555,31050,3.433568,-7.654,-3.384,1.36,0,-1,649,0,0,perturb
1393,1776112268.2762535,0.1145,3555,31050,3.433568,-7.709,-3.816,1.38,0,-1,649,0,0,perturb
1394,1776112270.2937877,0.1145,3555,31050,3.433568,-7.376,-3.591,1.335,0,-1,649,0,0,perturb
1395,1776112272.310779,0.1145,3555,31050,3.21696,-7.895,-3.556,1.312,0,-1,649,0,0,perturb
1396,1776112274.3233964,0.1145,3555,31050,3.21696,-7.651,-3.783,1.267,0,-1,649,0,0,perturb
1397,1776112276.3372593,0.1145,3555,31050,3.130556,-7.647,-3.326,1.269,0,-1,649,0,0,perturb
1398,1776112278.3527555,0.1145,3555,31050,3.130556,-8.058,-3.561,1.294,0,-1,649,0,0,perturb
1399,1776112280.3659537,0.1145,3555,31050,3.372416,-7.652,-3.572,1.272,0,-1,650,0,0,perturb
1400,1776112282.3849082,0.1145,3555,31050,3.372416,-7.803,-3.311,1.245,0,-1,650,0,0,perturb
1401,1776112284.3964617,0.1145,3555,31050,3.377423,-7.851,-3.749,1.248,0,-1,651,0,0,perturb
1402,1776112286.4109256,0.1145,3555,31050,3.377423,-7.473,-3.52,1.228,0,-1,651,0,0,perturb
1403,1776112288.427026,0.1145,3555,31050,3.478756,-7.941,-3.55,1.198,0,-1,651,0,0,perturb
1404,1776112290.438509,0.1144,3552,31050,3.478756,-7.6,-3.824,1.181,0,-1,651,0,0,perturb
1405,1776112292.4530778,0.1144,3552,31050,3.478756,-7.614,-3.384,1.149,0,-1,651,0,0,perturb
1406,1776112294.4702883,0.1144,3552,31050,3.490765,-7.955,-3.573,1.178,0,-1,652,0,0,perturb
1407,1776112296.4817774,0.1144,3552,31050,3.490765,-7.548,-3.587,1.155,0,-1,652,0,0,perturb
1408,1776112298.4951313,0.1144,3552,31050,3.277762,-7.773,-3.288,1.177,0,-1,653,0,0,perturb
1409,1776112300.510123,0.1144,3552,31050,3.277762,-7.883,-3.715,1.202,0,-1,653,0,0,perturb
1410,1776112302.5221524,0.1144,3552,31050,3.207221,-7.486,-3.571,1.179,0,-1,654,0,0,perturb
1411,1776112304.5360606,0.1144,3552,31050,3.207221,-7.985,-3.542,1.151,0,-1,654,0,0,perturb
1412,1776112306.557236,0.1144,3552,31050,3.507082,-7.717,-3.879,1.131,0,-1,655,0,0,perturb
1413,1776112308.5754578,0.1144,3552,31050,3.507082,-7.73,-3.398,1.171,0,-1,655,0,0,perturb
1414,1776112310.5914843,0.1144,3552,31050,3.503977,-8.054,-3.686,1.12,0,-1,655,0,0,perturb
1415,1776112312.6063476,0.1144,3552,31050,3.503977,-7.6,-3.679,1.126,0,-1,655,0,0,perturb
1416,1776112314.630795,0.1144,3552,31050,3.517996,-7.885,-3.407,1.124,0,-1,656,0,0,perturb
1417,1776112316.649214,0.1144,3552,31050,3.517996,-8.012,-3.88,1.102,0,-1,656,0,0,perturb
1418,1776112318.6652973,0.1144,3552,31050,3.517996,-7.615,-3.67,1.155,0,-1,656,0,0,perturb
1419,1776112320.6750736,0.1144,3552,31050,3.592245,-8.003,-3.649,1.132,0,-1,657,0,0,perturb
1420,1776112322.687113,0.1144,3552,31050,3.592245,-7.778,-3.909,1.179,0,-1,657,0,0,perturb
1421,1776112324.7063196,0.1144,3552,31050,3.584712,-7.852,-3.454,1.244,0,-1,658,0,0,perturb
1422,1776112326.7210283,0.1144,3552,31050,3.584712,-8.036,-3.731,1.218,0,-1,658,0,0,perturb
1423,1776112328.7363615,0.1144,3552,31050,3.584712,-7.635,-3.685,1.273,0,-1,658,0,0,perturb
1424,1776112330.746056,0.1144,3552,31050,3.443111,-7.888,-3.47,1.339,0,-1,658,0,0,perturb
1425,1776112332.7581782,0.1145,3556,31050,3.443111,-7.953,-3.958,1.279,0,-1,658,0,4,perturb
1426,1776112334.767171,0.1145,3556,31050,3.443111,-7.581,-3.782,1.285,0,-1,658,0,0,perturb
1427,1776112336.775874,0.1145,3556,31050,3.550985,-7.899,-3.743,1.294,0,-1,659,0,0,perturb
1428,1776112338.7920043,0.1145,3556,31050,3.550985,-7.688,-4.004,1.305,0,-1,659,0,0,perturb
1429,1776112340.8052633,0.1145,3556,31050,3.240552,-7.598,-3.566,1.234,0,-1,660,0,0,perturb
1430,1776112342.8258939,0.1145,3556,31050,3.446589,-7.973,-3.825,1.299,0,-1,661,0,0,perturb
1431,1776112344.8381686,0.1145,3556,31050,3.446589,-7.56,-3.917,1.256,0,-1,661,0,0,perturb
1432,1776112346.8566377,0.1145,3556,31050,3.446589,-7.72,-3.674,1.266,0,-1,661,0,0,perturb
1433,1776112348.872176,0.1145,3555,31050,3.505637,-7.758,-4.153,1.248,0,-1,661,0,0,perturb
1434,1776112350.8961613,0.1145,3555,31050,3.505637,-7.381,-3.909,1.248,0,-1,661,0,0,perturb
1435,1776112352.9052827,0.1145,3555,31050,3.550619,-7.82,-3.835,1.283,0,-1,662,0,0,perturb
1436,1776112354.914276,0.1145,3555,31050,3.550619,-7.629,-4.112,1.312,0,-1,662,0,0,perturb
1437,1776112356.9275184,0.1145,3555,31050,3.317651,-7.666,-3.687,1.251,0,-1,663,0,0,perturb
1438,1776112358.9422638,0.1145,3555,31050,3.317651,-8.037,-3.947,1.309,0,-1,663,0,0,perturb
1439,1776112360.9580188,0.1145,3555,31050,3.317651,-7.653,-3.944,1.321,0,-1,663,0,0,perturb
1440,1776112362.9752784,0.1145,3555,31050,3.404077,-7.893,-3.549,1.298,0,-1,664,0,0,perturb
1441,1776112364.989569,0.1145,3555,31050,3.404077,-7.915,-4.006,1.314,0,-1,664,0,0,perturb
1442,1776112367.0098932,0.1145,3555,31050,3.404077,-7.599,-3.705,1.333,0,-1,664,0,0,perturb
1443,1776112369.0281126,0.1145,3555,31050,3.422691,-7.957,-3.695,1.323,0,-1,664,0,0,perturb
1444,1776112371.0447516,0.1145,3555,31050,3.422691,-7.716,-4.015,1.318,0,-1,664,0,0,perturb
1445,1776112373.0755851,0.1146,3557,31050,3.365533,-7.747,-3.571,1.273,0,-1,664,0,2,perturb
1446,1776112375.0888364,0.1146,3557,31050,3.365533,-7.991,-3.851,1.262,0,-1,664,0,0,perturb
1447,1776112377.1030025,0.1146,3557,31050,3.365533,-7.588,-3.886,1.277,0,-1,664,0,0,perturb
1448,1776112379.1190815,0.1146,3557,31050,3.32312,-7.891,-3.596,1.228,0,-1,665,0,0,perturb
1449,1776112381.132564,0.1146,3557,31050,3.32312,-7.908,-4.087,1.218,0,-1,665,0,0,perturb
1450,1776112383.1454914,0.1146,3557,31050,3.32312,-7.557,-3.819,1.219,0,-1,665,0,0,perturb
1451,1776112385.1614985,0.1146,3557,31050,3.382092,-8.019,-3.743,1.172,0,-1,666,0,0,perturb
1452,1776112387.1762133,0.1146,3557,31050,3.382092,-7.684,-4.009,1.273,0,-1,666,0,0,perturb
1453,1776112389.1855135,0.1146,3557,31050,3.302295,-7.626,-3.603,1.194,0,-1,667,0,0,perturb
1454,1776112391.20389,0.1146,3557,31050,3.302295,-8.004,-3.867,1.225,0,-1,667,0,0,perturb
1455,1776112393.222021,0.1146,3557,31050,3.478383,-7.555,-3.947,1.237,0,-1,668,0,0,perturb
1456,1776112395.235747,0.1146,3557,31050,3.478383,-7.764,-3.678,1.202,0,-1,668,0,0,perturb
1457,1776112397.2479434,0.1146,3557,31050,3.478383,-7.781,-4.137,1.225,0,-1,668,0,0,perturb
1458,1776112399.2627976,0.1146,3557,31050,3.559316,-7.362,-3.851,1.277,0,-1,669,0,0,perturb
1459,1776112401.2814128,0.1146,3557,31050,3.559316,-7.856,-3.796,1.311,0,-1,669,0,0,perturb
1460,1776112403.3008351,0.1146,3557,31050,3.520956,-7.578,-4.031,1.294,0,-1,669,0,0,perturb
1461,1776112405.3180907,0.1145,3555,31050,3.520956,-7.569,-3.545,1.282,0,-1,670,0,0,perturb
1462,1776112407.3318143,0.1145,3555,31050,3.389885,-7.916,-3.748,1.317,0,-1,670,0,0,perturb
1463,1776112409.3431022,0.1145,3555,31050,3.389885,-7.4,-3.784,1.316,0,-1,670,0,0,perturb
1464,1776112411.355182,0.1145,3555,31050,3.389885,-7.724,-3.499,1.318,0,-1,670,0,0,perturb
1465,1776112413.3752375,0.1145,3555,31050,3.389175,-7.746,-3.901,1.437,0,-1,670,0,0,perturb
1466,1776112416.8626773,0.1156,3588,31050,3.389175,-7.709,-3.602,1.424,0,-1,671,0,33,itpf_h90
1467,1776112421.0077841,0.1156,3588,31050,3.394989,-7.707,-3.089,1.399,0,-1,671,0,0,itpf_h90
1468,1776112423.1759284,0.1156,3588,31050,3.394989,-7.657,-2.571,1.498,0,-1,671,0,0,itpf_h90
1469,1776112427.4238482,0.1156,3588,31050,3.398593,-7.576,-2.079,1.468,0,-1,671,0,0,itpf_h67
1470,1776112431.6623085,0.1156,3588,31050,3.402935,-7.971,-2.03,1.521,0,-1,671,0,0,itpf_h-180
1471,1776112435.8709378,0.1156,3588,31050,3.407035,-7.931,-2.121,1.519,0,-1,671,0,0,itpf_h-180
1472,1776112440.1106794,0.1156,3588,31050,3.417478,-7.979,-2.254,1.578,0,-1,671,0,0,itpf_h-180
1473,1776112444.323568,0.1156,3588,31050,3.423347,-7.989,-2.357,1.552,0,-1,671,0,0,itpf_h-180
1474,1776112448.5026116,0.1156,3588,31050,3.427408,-7.96,-2.367,1.547,0,-1,671,0,0,itpf_h-180
1475,1776112452.7145064,0.1156,3588,31050,3.432505,-7.94,-2.395,1.551,0,-1,671,0,0,itpf_h-180
1476,1776112456.9413726,0.1156,3588,31050,3.435781,-7.995,-2.289,1.574,0,-1,671,0,0,itpf_h-180
1477,1776112461.1121194,0.1156,3588,31050,3.435781,-7.993,-2.179,1.537,0,-1,671,0,0,itpf_h-180
1478,1776112465.3662643,0.1156,3588,31050,3.43922,-7.999,-2.167,1.485,0,-1,671,0,0,itpf_h-180
1479,1776112469.4295797,0.1156,3588,31050,3.443455,-8.026,-2.112,1.371,0,-1,671,0,0,itpf_h-180
1480,1776112471.6194668,0.1156,3588,31050,3.449529,-7.978,-2.074,1.363,0,-1,671,0,0,itpf_h-180
1481,1776112473.8473759,0.1156,3588,31050,3.449529,-8.081,-2.085,1.329,0,-1,671,0,0,itpf_h-180
1482,1776112476.1506414,0.1156,3588,31050,3.456834,-8.027,-2.076,1.382,0,-1,671,0,0,itpf_h-180
1483,1776112478.337878,0.1156,3588,31050,3.456834,-7.956,-2.045,1.316,0,-1,671,0,0,itpf_h-180
1484,1776112480.5652435,0.1156,3588,31050,3.456834,-8.032,-2.047,1.392,0,-1,671,0,0,itpf_h-180
1485,1776112482.8235478,0.1156,3588,31050,3.456834,-7.907,-2.029,1.373,0,-1,671,0,0,itpf_h-180
1486,1776112485.022835,0.1156,3588,31050,3.456834,-8.015,-2.002,1.322,0,-1,671,0,0,itpf_h-180
1487,1776112487.2579384,0.1156,3588,31050,3.456834,-8.063,-1.957,1.377,0,-1,671,0,0,itpf_h-180
1488,1776112489.4170878,0.1156,3588,31050,3.463859,-8.011,-1.943,1.355,0,-1,671,0,0,itpf_h-180
1489,1776112491.6813266,0.1156,3588,31050,3.463859,-7.935,-1.928,1.343,0,-1,671,0,0,itpf_h-180
1490,1776112494.0004928,0.1156,3588,31050,3.463859,-8.031,-1.951,1.379,0,-1,671,0,0,itpf_h-180
1491,1776112496.2187192,0.1156,3588,31050,3.463859,-8.046,-1.9,1.366,0,-1,671,0,0,itpf_h-180
1492,1776112498.383839,0.1156,3588,31050,3.463859,-7.992,-1.99,1.346,0,-1,671,0,0,itpf_h-180
1493,1776112500.6170335,0.1156,3588,31050,3.463859,-7.969,-1.972,1.343,0,-1,671,0,0,itpf_h-180
1494,1776112502.8506048,0.1158,3597,31050,3.465484,-7.968,-1.95,1.288,0,-1,671,0,9,itpf_h-180
1495,1776112505.0617034,0.1158,3597,31050,3.465484,-7.968,-1.972,1.273,0,-1,671,0,0,itpf_h-180
1496,1776112507.241115,0.116,3603,31050,3.467177,-7.981,-1.956,1.288,0,-1,671,0,6,itpf_h-180
